DATE	BAMLC0A2CAA	BAMLC0A2CAAEY	BAMLC0A4CBBB	BAMLC0A4CBBBEY	BAMLH0A0HYM2	BAMLHE00EHYIOAS	NASDAQCOM	VIXCLS	WILL5000IND	WILL5000INDFC	WILL5000PR	WILLLRGCAP	WILLSMLCAP
1982-04-30							184.700000		2.31	2.31	1201.46	1509.69	1851.80
1982-05-03							184.970000		2.32	2.32	1204.61	.	.
1982-05-04							185.950000		2.34	2.34	1211.00	.	.
1982-05-05							185.880000		2.34	2.34	1212.80	.	.
1982-05-06							187.270000		2.36	2.36	1222.79	.	.
1982-05-07							188.130000		2.38	2.38	1230.79	.	.
1982-05-10							187.570000		2.36	2.36	1222.30	.	.
1982-05-11							188.190000		2.38	2.38	1232.59	.	.
1982-05-12							188.060000		2.38	2.38	1230.81	.	.
1982-05-13							187.660000		2.36	2.36	1222.05	.	.
1982-05-14							188.220000		2.36	2.36	1221.33	.	.
1982-05-17							186.900000		2.34	2.34	1208.63	.	.
1982-05-18							185.810000		2.32	2.32	1199.61	.	.
1982-05-19							183.910000		2.30	2.30	1189.76	.	.
1982-05-20							182.720000		2.29	2.29	1185.01	.	.
1982-05-21							182.400000		2.30	2.30	1188.05	.	.
1982-05-24							181.710000		2.30	2.30	1185.97	.	.
1982-05-25							181.120000		2.29	2.29	1182.04	.	.
1982-05-26							178.760000		2.27	2.27	1168.44	.	.
1982-05-27							178.370000		2.26	2.26	1163.15	.	.
1982-05-28							178.540000		2.25	2.25	1157.85	1470.21	1801.06
1982-05-31							.		.	.	.	.	.
1982-06-01							177.360000		2.24	2.24	1154.25	.	.
1982-06-02							177.820000		2.25	2.25	1157.45	.	.
1982-06-03							177.100000		2.24	2.24	1154.74	.	.
1982-06-04							174.820000		2.21	2.21	1137.26	.	.
1982-06-07							173.870000		2.21	2.21	1135.77	.	.
1982-06-08							173.280000		2.20	2.20	1130.60	.	.
1982-06-09							170.940000		2.18	2.18	1122.61	.	.
1982-06-10							171.370000		2.19	2.19	1127.30	.	.
1982-06-11							173.550000		2.23	2.23	1144.64	.	.
1982-06-14							172.150000		2.20	2.20	1132.62	.	.
1982-06-15							171.190000		2.20	2.20	1128.30	.	.
1982-06-16							171.440000		2.18	2.18	1121.83	.	.
1982-06-17							169.850000		2.16	2.16	1109.15	.	.
1982-06-18							168.500000		2.15	2.15	1104.97	.	.
1982-06-21							168.000000		2.15	2.15	1103.90	.	.
1982-06-22							169.050000		2.17	2.17	1113.67	.	.
1982-06-23							170.860000		2.20	2.20	1130.63	.	.
1982-06-24							171.120000		2.20	2.20	1128.75	.	.
1982-06-25							170.480000		2.19	2.19	1122.03	.	.
1982-06-28							171.070000		2.20	2.20	1131.72	.	.
1982-06-29							170.530000		2.20	2.20	1126.02	.	.
1982-06-30							171.300000		2.19	2.19	1125.13	1435.06	1752.43
1982-07-01							170.600000		2.18	2.18	1117.48	.	.
1982-07-02							170.050000		2.16	2.16	1109.04	.	.
1982-07-05							.		.	.	.	.	.
1982-07-06							169.220000		2.15	2.15	1105.01	.	.
1982-07-07							168.080000		2.15	2.15	1102.97	.	.
1982-07-08							166.800000		2.15	2.15	1104.08	.	.
1982-07-09							168.070000		2.18	2.18	1116.73	.	.
1982-07-12							168.850000		2.19	2.19	1123.87	.	.
1982-07-13							169.350000		2.19	2.19	1122.95	.	.
1982-07-14							169.210000		2.20	2.20	1130.19	.	.
1982-07-15							169.610000		2.21	2.21	1131.21	.	.
1982-07-16							170.180000		2.22	2.22	1136.55	.	.
1982-07-19							170.090000		2.21	2.21	1134.96	.	.
1982-07-20							170.830000		2.23	2.23	1141.77	.	.
1982-07-21							171.540000		2.23	2.23	1140.51	.	.
1982-07-22							172.060000		2.23	2.23	1141.97	.	.
1982-07-23							172.110000		2.22	2.22	1140.68	.	.
1982-07-26							171.450000		2.21	2.21	1132.71	.	.
1982-07-27							170.710000		2.19	2.19	1124.25	.	.
1982-07-28							168.370000		2.16	2.16	1106.93	.	.
1982-07-29							167.600000		2.16	2.16	1105.24	.	.
1982-07-30							167.350000		2.15	2.15	1099.70	1402.25	1733.98
1982-08-02							168.370000		2.18	2.18	1116.23	.	.
1982-08-03							167.970000		2.16	2.16	1106.73	.	.
1982-08-04							166.560000		2.13	2.13	1090.50	.	.
1982-08-05							165.150000		2.12	2.12	1081.65	.	.
1982-08-06							163.590000		2.09	2.09	1068.46	.	.
1982-08-09							161.380000		2.08	2.08	1059.65	.	.
1982-08-10							161.320000		2.07	2.07	1057.50	.	.
1982-08-11							160.770000		2.07	2.07	1054.08	.	.
1982-08-12							159.840000		2.06	2.06	1051.12	.	.
1982-08-13							159.140000		2.08	2.08	1062.41	.	.
1982-08-16							159.680000		2.09	2.09	1066.15	.	.
1982-08-17							162.280000		2.18	2.18	1110.30	.	.
1982-08-18							164.990000		2.18	2.18	1110.48	.	.
1982-08-19							164.920000		2.19	2.19	1114.89	.	.
1982-08-20							166.960000		2.26	2.26	1149.58	.	.
1982-08-23							169.880000		2.31	2.31	1178.90	.	.
1982-08-24							172.230000		2.31	2.31	1176.46	.	.
1982-08-25							174.930000		2.36	2.36	1199.60	.	.
1982-08-26							178.170000		2.38	2.38	1212.53	.	.
1982-08-27							177.600000		2.36	2.36	1199.36	.	.
1982-08-30							178.980000		2.37	2.37	1204.66	.	.
1982-08-31							177.710000		2.40	2.40	1219.94	1579.61	1891.72
1982-09-01							177.300000		2.38	2.38	1210.70	.	.
1982-09-02							179.590000		2.42	2.42	1227.52	.	.
1982-09-03							182.050000		2.47	2.47	1249.86	.	.
1982-09-06							.		.	.	.	.	.
1982-09-07							180.880000		2.44	2.44	1239.62	.	.
1982-09-08							181.790000		2.46	2.46	1247.68	.	.
1982-09-09							182.770000		2.46	2.46	1247.42	.	.
1982-09-10							182.470000		2.44	2.44	1237.58	.	.
1982-09-13							182.900000		2.46	2.46	1247.88	.	.
1982-09-14							184.600000		2.48	2.48	1257.62	.	.
1982-09-15							186.310000		2.50	2.50	1268.73	.	.
1982-09-16							186.800000		2.49	2.49	1265.85	.	.
1982-09-17							186.610000		2.47	2.47	1254.52	.	.
1982-09-20							186.000000		2.47	2.47	1251.82	.	.
1982-09-21							187.910000		2.51	2.51	1273.69	.	.
1982-09-22							188.620000		2.50	2.50	1268.13	.	.
1982-09-23							188.150000		2.50	2.50	1265.66	.	.
1982-09-24							188.610000		2.49	2.49	1262.15	.	.
1982-09-27							188.640000		2.49	2.49	1263.64	.	.
1982-09-28							189.040000		2.49	2.49	1261.03	.	.
1982-09-29							188.260000		2.46	2.46	1245.89	.	.
1982-09-30							187.650000		2.44	2.44	1235.79	1599.94	1965.53
1982-10-01							188.700000		2.47	2.47	1249.23	.	.
1982-10-04							188.020000		2.46	2.46	1244.77	.	.
1982-10-05							188.770000		2.47	2.47	1250.35	.	.
1982-10-06							191.980000		2.54	2.54	1286.74	.	.
1982-10-07							195.590000		2.60	2.60	1314.58	.	.
1982-10-08							198.190000		2.64	2.64	1336.70	.	.
1982-10-11							202.310000		2.70	2.70	1370.60	.	.
1982-10-12							202.160000		2.71	2.71	1369.73	.	.
1982-10-13							205.170000		2.76	2.76	1396.67	.	.
1982-10-14							204.850000		2.72	2.72	1377.65	.	.
1982-10-15							204.460000		2.70	2.70	1368.96	.	.
1982-10-18							206.610000		2.76	2.76	1396.81	.	.
1982-10-19							207.480000		2.76	2.76	1396.08	.	.
1982-10-20							210.700000		2.81	2.81	1421.62	.	.
1982-10-21							214.280000		2.81	2.81	1422.59	.	.
1982-10-22							215.290000		2.81	2.81	1422.80	.	.
1982-10-25							209.920000		2.71	2.71	1369.45	.	.
1982-10-26							209.920000		2.72	2.72	1377.58	.	.
1982-10-27							212.200000		2.75	2.75	1388.86	.	.
1982-10-28							211.870000		2.72	2.72	1375.82	.	.
1982-10-29							212.630000		2.73	2.73	1377.33	1782.31	2241.77
1982-11-01							214.520000		2.76	2.76	1393.29	.	.
1982-11-02							217.650000		2.80	2.80	1414.35	.	.
1982-11-03							222.770000		2.90	2.90	1464.85	.	.
1982-11-04							225.010000		2.89	2.89	1458.98	.	.
1982-11-05							227.030000		2.90	2.90	1463.86	.	.
1982-11-08							226.740000		2.88	2.88	1449.77	.	.
1982-11-09							230.190000		2.93	2.93	1474.98	.	.
1982-11-10							230.410000		2.90	2.90	1459.80	.	.
1982-11-11							231.520000		2.91	2.91	1465.75	.	.
1982-11-12							232.610000		2.88	2.88	1448.99	.	.
1982-11-15							229.340000		2.83	2.83	1425.79	.	.
1982-11-16							224.970000		2.79	2.79	1405.30	.	.
1982-11-17							227.750000		2.84	2.84	1429.31	.	.
1982-11-18							229.280000		2.85	2.85	1435.00	.	.
1982-11-19							229.410000		2.83	2.83	1424.67	.	.
1982-11-22							225.790000		2.78	2.78	1399.61	.	.
1982-11-23							225.170000		2.76	2.76	1386.54	.	.
1982-11-24							226.880000		2.78	2.78	1395.30	.	.
1982-11-25							.		.	.	.	.	.
1982-11-26							228.640000		2.79	2.79	1404.68	.	.
1982-11-29							228.390000		2.78	2.78	1397.35	.	.
1982-11-30							232.310000		2.86	2.86	1435.37	1860.49	2432.94
1982-12-01							235.590000		2.87	2.87	1440.74	.	.
1982-12-02							236.180000		2.87	2.87	1440.22	.	.
1982-12-03							237.160000		2.87	2.87	1439.30	.	.
1982-12-06							239.290000		2.92	2.92	1465.18	.	.
1982-12-07							240.650000		2.94	2.94	1474.57	.	.
1982-12-08							240.700000		2.93	2.93	1468.55	.	.
1982-12-09							237.240000		2.89	2.89	1451.22	.	.
1982-12-10							233.850000		2.88	2.88	1445.28	.	.
1982-12-13							233.330000		2.88	2.88	1446.43	.	.
1982-12-14							231.330000		2.84	2.84	1423.39	.	.
1982-12-15							225.690000		2.79	2.79	1400.19	.	.
1982-12-16							225.600000		2.79	2.79	1399.37	.	.
1982-12-17							228.930000		2.83	2.83	1419.78	.	.
1982-12-20							227.880000		2.81	2.81	1408.22	.	.
1982-12-21							228.520000		2.85	2.85	1427.85	.	.
1982-12-22							231.040000		2.86	2.86	1431.49	.	.
1982-12-23							232.330000		2.87	2.87	1440.77	.	.
1982-12-24							.		.	.	.	.	.
1982-12-27							233.200000		2.92	2.92	1461.05	.	.
1982-12-28							232.200000		2.89	2.89	1449.58	.	.
1982-12-29							232.270000		2.90	2.90	1454.32	.	.
1982-12-30							231.280000		2.89	2.89	1447.29	.	.
1982-12-31							232.410000		2.90	2.90	1451.59	1888.49	2452.72
1983-01-03							230.590000		2.86	2.86	1431.20	.	.
1983-01-04							231.640000		2.91	2.91	1455.59	.	.
1983-01-05							232.730000		2.92	2.92	1465.07	.	.
1983-01-06							236.610000		3.00	3.00	1499.37	.	.
1983-01-07							238.600000		3.00	3.00	1501.62	.	.
1983-01-10							240.940000		3.03	3.03	1519.59	.	.
1983-01-11							240.850000		3.02	3.02	1511.09	.	.
1983-01-12							242.900000		3.04	3.04	1520.55	.	.
1983-01-13							243.480000		3.02	3.02	1512.40	.	.
1983-01-14							245.630000		3.04	3.04	1521.86	.	.
1983-01-17							247.140000		3.05	3.05	1525.10	.	.
1983-01-18							246.700000		3.04	3.04	1522.54	.	.
1983-01-19							245.200000		3.02	3.02	1511.82	.	.
1983-01-20							245.990000		3.04	3.04	1521.20	.	.
1983-01-21							243.970000		2.99	2.99	1497.55	.	.
1983-01-24							236.730000		2.91	2.91	1455.74	.	.
1983-01-25							239.190000		2.94	2.94	1470.88	.	.
1983-01-26							241.430000		2.94	2.94	1471.03	.	.
1983-01-27							245.440000		2.99	2.99	1496.75	.	.
1983-01-28							246.930000		3.00	3.00	1501.35	.	.
1983-01-31							248.350000		3.02	3.02	1508.98	1954.62	2606.61
1983-02-01							248.150000		2.98	2.98	1490.63	.	.
1983-02-02							248.280000		2.99	2.99	1491.69	.	.
1983-02-03							249.440000		3.01	3.01	1501.82	.	.
1983-02-04							251.650000		3.05	3.05	1519.98	.	.
1983-02-07							252.020000		3.06	3.06	1528.48	.	.
1983-02-08							251.100000		3.04	3.04	1518.18	.	.
1983-02-09							251.380000		3.03	3.03	1513.25	.	.
1983-02-10							254.770000		3.08	3.08	1536.36	.	.
1983-02-11							256.640000		3.09	3.09	1539.25	.	.
1983-02-14							258.670000		3.12	3.12	1551.90	.	.
1983-02-15							259.060000		3.11	3.11	1550.19	.	.
1983-02-16							259.070000		3.10	3.10	1542.32	.	.
1983-02-17							259.000000		3.09	3.09	1541.82	.	.
1983-02-18							261.290000		3.11	3.11	1547.96	.	.
1983-02-21							.		.	.	.	.	.
1983-02-22							259.180000		3.06	3.06	1523.47	.	.
1983-02-23							259.990000		3.09	3.09	1535.48	.	.
1983-02-24							262.310000		3.14	3.14	1560.89	.	.
1983-02-25							262.440000		3.14	3.14	1562.48	.	.
1983-02-28							260.670000		3.11	3.11	1548.13	2005.40	2747.10
1983-03-01							261.820000		3.16	3.16	1571.69	.	.
1983-03-02							263.400000		3.19	3.19	1586.34	.	.
1983-03-03							265.210000		3.22	3.22	1598.28	.	.
1983-03-04							265.940000		3.23	3.23	1602.08	.	.
1983-03-07							265.390000		3.23	3.23	1604.26	.	.
1983-03-08							263.160000		3.19	3.19	1582.45	.	.
1983-03-09							265.060000		3.22	3.22	1597.56	.	.
1983-03-10							266.080000		3.20	3.20	1588.92	.	.
1983-03-11							266.180000		3.19	3.19	1583.93	.	.
1983-03-14							264.340000		3.18	3.18	1578.43	.	.
1983-03-15							264.250000		3.19	3.19	1581.53	.	.
1983-03-16							264.660000		3.16	3.16	1568.38	.	.
1983-03-17							264.010000		3.16	3.16	1565.10	.	.
1983-03-18							265.010000		3.16	3.16	1568.59	.	.
1983-03-21							266.370000		3.18	3.18	1578.78	.	.
1983-03-22							267.520000		3.18	3.18	1575.83	.	.
1983-03-23							269.260000		3.22	3.22	1595.52	.	.
1983-03-24							270.370000		3.23	3.23	1601.68	.	.
1983-03-25							270.890000		3.22	3.22	1596.34	.	.
1983-03-28							269.150000		3.20	3.20	1587.76	.	.
1983-03-29							268.770000		3.20	3.20	1586.55	.	.
1983-03-30							270.760000		3.23	3.23	1602.22	.	.
1983-03-31							270.800000		3.23	3.23	1600.06	2070.42	2861.47
1983-04-01							.		.	.	.	.	.
1983-04-04							268.730000		3.23	3.23	1599.66	.	.
1983-04-05							268.830000		3.21	3.21	1590.40	.	.
1983-04-06							266.470000		3.19	3.19	1581.18	.	.
1983-04-07							266.740000		3.20	3.20	1586.56	.	.
1983-04-08							268.100000		3.22	3.22	1596.29	.	.
1983-04-11							270.810000		3.26	3.26	1617.19	.	.
1983-04-12							272.730000		3.28	3.28	1624.66	.	.
1983-04-13							275.930000		3.30	3.30	1636.01	.	.
1983-04-14							278.810000		3.33	3.33	1651.58	.	.
1983-04-15							281.600000		3.35	3.35	1658.42	.	.
1983-04-18							282.230000		3.37	3.37	1668.24	.	.
1983-04-19							281.860000		3.35	3.35	1659.83	.	.
1983-04-20							284.810000		3.39	3.39	1679.45	.	.
1983-04-21							286.840000		3.38	3.38	1674.43	.	.
1983-04-22							288.550000		3.39	3.39	1679.94	.	.
1983-04-25							286.580000		3.36	3.36	1664.61	.	.
1983-04-26							288.110000		3.41	3.41	1690.08	.	.
1983-04-27							288.930000		3.41	3.41	1688.17	.	.
1983-04-28							290.840000		3.44	3.44	1702.90	.	.
1983-04-29							293.060000		3.47	3.47	1716.89	2221.89	3084.20
1983-05-02							290.540000		3.43	3.43	1695.03	.	.
1983-05-03							289.650000		3.43	3.43	1696.38	.	.
1983-05-04							293.210000		3.46	3.46	1708.50	.	.
1983-05-05							297.320000		3.49	3.49	1723.25	.	.
1983-05-06							301.640000		3.53	3.53	1743.42	.	.
1983-05-09							302.650000		3.53	3.53	1743.25	.	.
1983-05-10							304.340000		3.54	3.54	1747.29	.	.
1983-05-11							302.890000		3.52	3.52	1738.94	.	.
1983-05-12							302.150000		3.51	3.51	1733.05	.	.
1983-05-13							303.750000		3.53	3.53	1741.28	.	.
1983-05-16							299.600000		3.50	3.50	1724.20	.	.
1983-05-17							301.020000		3.51	3.51	1729.92	.	.
1983-05-18							303.510000		3.51	3.51	1730.25	.	.
1983-05-19							302.820000		3.49	3.49	1717.97	.	.
1983-05-20							303.560000		3.49	3.49	1719.45	.	.
1983-05-23							303.860000		3.51	3.51	1729.64	.	.
1983-05-24							307.360000		3.56	3.56	1752.00	.	.
1983-05-25							309.160000		3.57	3.57	1760.56	.	.
1983-05-26							311.390000		3.57	3.57	1757.37	.	.
1983-05-27							312.050000		3.55	3.55	1750.88	.	.
1983-05-30							.		.	.	.	.	.
1983-05-31							308.730000		3.51	3.51	1729.91	2225.22	3252.29
1983-06-01							307.950000		3.52	3.52	1730.16	.	.
1983-06-02							310.450000		3.54	3.54	1743.81	.	.
1983-06-03							313.850000		3.56	3.56	1751.86	.	.
1983-06-06							315.480000		3.57	3.57	1757.72	.	.
1983-06-07							314.170000		3.54	3.54	1740.12	.	.
1983-06-08							312.490000		3.51	3.51	1729.21	.	.
1983-06-09							312.740000		3.52	3.52	1730.66	.	.
1983-06-10							315.240000		3.54	3.54	1741.92	.	.
1983-06-13							318.050000		3.58	3.58	1763.15	.	.
1983-06-14							320.040000		3.60	3.60	1769.79	.	.
1983-06-15							322.040000		3.63	3.63	1784.84	.	.
1983-06-16							326.500000		3.67	3.67	1805.98	.	.
1983-06-17							326.110000		3.67	3.67	1807.40	.	.
1983-06-20							324.630000		3.67	3.67	1804.85	.	.
1983-06-21							325.960000		3.70	3.70	1818.15	.	.
1983-06-22							328.190000		3.71	3.71	1824.85	.	.
1983-06-23							327.730000		3.70	3.70	1820.60	.	.
1983-06-24							328.910000		3.71	3.71	1822.25	.	.
1983-06-27							324.340000		3.67	3.67	1800.54	.	.
1983-06-28							315.870000		3.60	3.60	1768.64	.	.
1983-06-29							316.240000		3.62	3.62	1776.07	.	.
1983-06-30							318.700000		3.65	3.65	1791.70	2308.53	3394.09
1983-07-01							321.580000		3.67	3.67	1802.96	.	.
1983-07-04							.		.	.	.	.	.
1983-07-05							317.150000		3.63	3.63	1778.69	.	.
1983-07-06							316.240000		3.66	3.66	1799.88	.	.
1983-07-07							320.030000		3.65	3.65	1790.91	.	.
1983-07-08							319.570000		3.64	3.64	1785.70	.	.
1983-07-11							320.880000		3.66	3.66	1795.48	.	.
1983-07-12							316.930000		3.61	3.61	1770.48	.	.
1983-07-13							314.590000		3.60	3.60	1766.96	.	.
1983-07-14							315.490000		3.61	3.61	1773.18	.	.
1983-07-15							312.870000		3.58	3.58	1755.69	.	.
1983-07-18							310.290000		3.56	3.56	1747.84	.	.
1983-07-19							311.170000		3.58	3.58	1757.37	.	.
1983-07-20							316.760000		3.67	3.67	1798.73	.	.
1983-07-21							319.290000		3.67	3.67	1798.73	.	.
1983-07-22							320.710000		3.67	3.67	1801.19	.	.
1983-07-25							320.480000		3.68	3.68	1806.47	.	.
1983-07-26							320.380000		3.70	3.70	1815.43	.	.
1983-07-27							315.040000		3.64	3.64	1787.05	.	.
1983-07-28							308.470000		3.59	3.59	1759.82	.	.
1983-07-29							303.960000		3.54	3.54	1733.45	2231.08	3309.65
1983-08-01							302.080000		3.52	3.52	1725.84	.	.
1983-08-02							303.180000		3.52	3.52	1723.48	.	.
1983-08-03							303.860000		3.54	3.54	1734.04	.	.
1983-08-04							299.700000		3.50	3.50	1706.59	.	.
1983-08-05							300.200000		3.51	3.51	1719.17	.	.
1983-08-08							294.930000		3.46	3.46	1690.61	.	.
1983-08-09							294.260000		3.47	3.47	1695.74	.	.
1983-08-10							296.650000		3.50	3.50	1709.83	.	.
1983-08-11							297.560000		3.50	3.50	1712.38	.	.
1983-08-12							299.580000		3.52	3.52	1720.48	.	.
1983-08-15							301.770000		3.55	3.55	1736.25	.	.
1983-08-16							299.850000		3.54	3.54	1730.58	.	.
1983-08-17							300.840000		3.58	3.58	1748.30	.	.
1983-08-18							299.780000		3.55	3.55	1734.03	.	.
1983-08-19							299.100000		3.56	3.56	1736.84	.	.
1983-08-22							298.760000		3.56	3.56	1740.29	.	.
1983-08-23							293.660000		3.53	3.53	1724.03	.	.
1983-08-24							290.860000		3.50	3.50	1708.81	.	.
1983-08-25							289.530000		3.49	3.49	1703.40	.	.
1983-08-26							290.310000		3.51	3.51	1713.96	.	.
1983-08-29							289.360000		3.51	3.51	1713.79	.	.
1983-08-30							289.860000		3.52	3.52	1717.29	.	.
1983-08-31							292.420000		3.56	3.56	1734.15	2260.62	3211.48
1983-09-01							294.550000		3.56	3.56	1735.28	.	.
1983-09-02							297.850000		3.58	3.58	1745.43	.	.
1983-09-05							.		.	.	.	.	.
1983-09-06							301.230000		3.64	3.64	1773.93	.	.
1983-09-07							300.760000		3.64	3.64	1775.14	.	.
1983-09-08							301.790000		3.64	3.64	1775.08	.	.
1983-09-09							302.230000		3.64	3.64	1768.36	.	.
1983-09-12							300.760000		3.61	3.61	1760.01	.	.
1983-09-13							297.930000		3.59	3.59	1748.47	.	.
1983-09-14							298.340000		3.60	3.60	1751.81	.	.
1983-09-15							297.190000		3.58	3.58	1743.37	.	.
1983-09-16							298.270000		3.61	3.61	1759.66	.	.
1983-09-19							301.830000		3.65	3.65	1776.70	.	.
1983-09-20							303.360000		3.68	3.68	1791.15	.	.
1983-09-21							303.260000		3.67	3.67	1784.78	.	.
1983-09-22							304.560000		3.69	3.69	1797.65	.	.
1983-09-23							303.610000		3.69	3.69	1794.56	.	.
1983-09-26							303.770000		3.70	3.70	1800.36	.	.
1983-09-27							300.780000		3.66	3.66	1783.30	.	.
1983-09-28							299.760000		3.65	3.65	1777.04	.	.
1983-09-29							299.290000		3.64	3.64	1769.78	.	.
1983-09-30							296.650000		3.62	3.62	1757.86	2295.30	3287.21
1983-10-03							294.640000		3.60	3.60	1752.01	.	.
1983-10-04							294.810000		3.61	3.61	1756.26	.	.
1983-10-05							294.570000		3.64	3.64	1768.36	.	.
1983-10-06							295.780000		3.69	3.69	1791.64	.	.
1983-10-07							297.360000		3.70	3.70	1797.35	.	.
1983-10-10							297.420000		3.73	3.73	1811.83	.	.
1983-10-11							295.410000		3.68	3.68	1790.55	.	.
1983-10-12							291.590000		3.66	3.66	1781.11	.	.
1983-10-13							290.440000		3.67	3.67	1781.13	.	.
1983-10-14							290.040000		3.67	3.67	1780.40	.	.
1983-10-17							289.690000		3.67	3.67	1784.40	.	.
1983-10-18							283.620000		3.62	3.62	1756.32	.	.
1983-10-19							283.620000		3.59	3.59	1742.91	.	.
1983-10-20							281.250000		3.59	3.59	1746.11	.	.
1983-10-21							279.490000		3.57	3.57	1735.48	.	.
