Time Series Search Export,Search term,Search filters,,Last update of Bilateral exchange rates data,Downloaded at,Source,Source URL,Download URL,About Bilateral exchange rates
,,,,2023-09-14,2023-09-15 13:32 CEST,BIS,"https://data.bis.org/topics/XRU/BIS,WS_XRU,1.0/D.XM.EUR.A",https://data.bis.org/export/c1cabd3c1072700678243ef247e80f21,https://data.bis.org/topics/XRU

DATAFLOW_ID,KEY,FREQ,REF_AREA,CURRENCY,COLLECTION,TIME_PERIOD,OBS_VALUE,OBS_PRE_BREAK,OBS_STATUS,OBS_CONF
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2015-07-29,0.906618,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2015-07-30,0.912825,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2015-07-31,0.911826,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2015-08-03,0.913159,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2015-08-04,0.911328,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2015-08-05,0.918864,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2015-08-06,0.918695,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2015-08-07,0.913993,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2015-08-10,0.912409,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2015-08-11,0.904568,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2015-08-12,0.896459,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2015-08-13,0.900171,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2015-08-14,0.895175,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2015-08-17,0.900901,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2015-08-18,0.904159,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2015-08-19,0.905715,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2015-08-20,0.894214,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2015-08-21,0.886446,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2015-08-24,0.869792,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2015-08-25,0.869112,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2015-08-26,0.877039,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2015-08-27,0.886211,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2015-08-28,0.887469,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2015-08-31,0.891663,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2015-09-01,0.889996,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2015-09-02,0.888494,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2015-09-03,0.890551,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2015-09-04,0.897827,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2015-09-07,0.897183,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2015-09-08,0.895897,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2015-09-09,0.897747,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2015-09-10,0.894055,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2015-09-11,0.887469,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2015-09-14,0.884564,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2015-09-15,0.883392,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2015-09-16,0.890631,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2015-09-17,0.884017,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2015-09-18,0.875733,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2015-09-21,0.888889,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2015-09-22,0.896459,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2015-09-23,0.896861,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2015-09-24,0.889601,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2015-09-25,0.896781,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2015-09-28,0.895255,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2015-09-29,0.892538,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2015-09-30,0.892618,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2015-10-01,0.89662,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2015-10-02,0.896057,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2015-10-05,0.889996,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2015-10-06,0.890948,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2015-10-07,0.887626,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2015-10-08,0.888573,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2015-10-09,0.880127,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2015-10-12,0.879275,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2015-10-13,0.879198,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2015-10-14,0.876424,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2015-10-15,0.874202,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2015-10-16,0.880282,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2015-10-19,0.882379,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2015-10-20,0.879275,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2015-10-21,0.880747,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2015-10-22,0.883939,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2015-10-23,0.902201,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2015-10-26,0.908183,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2015-10-27,0.904077,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2015-10-28,0.90212,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2015-10-29,0.914913,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2015-10-30,0.907688,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2015-11-02,0.906454,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2015-11-03,0.911079,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2015-11-04,0.914495,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2015-11-05,0.918864,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2015-11-06,0.920471,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2015-11-09,0.927988,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2015-11-10,0.93362,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2015-11-11,0.933184,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2015-11-12,0.932314,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2015-11-13,0.929023,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2015-11-16,0.932575,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2015-11-17,0.937207,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2015-11-18,0.937559,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2015-11-19,0.935716,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2015-11-20,0.935629,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2015-11-23,0.940645,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2015-11-24,0.938879,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2015-11-25,0.944644,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2015-11-26,0.942329,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2015-11-27,0.94518,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2015-11-30,0.945269,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2015-12-01,0.943396,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2015-12-02,0.942329,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2015-12-03,0.937119,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2015-12-04,0.917263,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2015-12-07,0.925155,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2015-12-08,0.91954,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2015-12-09,0.913993,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2015-12-10,0.913826,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2015-12-11,0.913242,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2015-12-14,0.910498,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2015-12-15,0.909918,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2015-12-16,0.914662,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2015-12-17,0.922424,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2015-12-18,0.92285,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2015-12-21,0.919963,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2015-12-22,0.913075,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2015-12-23,0.916086,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2015-12-24,0.913492,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2015-12-28,0.912242,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2015-12-29,0.913075,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2015-12-30,0.915248,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2015-12-31,0.918527,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-01-04,0.9176,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-01-05,0.930579,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-01-06,0.930925,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-01-07,0.920133,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-01-08,0.920726,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-01-11,0.918442,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-01-12,0.92285,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-01-13,0.924556,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-01-14,0.918021,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-01-15,0.916254,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-01-18,0.918105,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-01-19,0.920133,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-01-20,0.916842,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-01-21,0.918021,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-01-22,0.925241,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-01-25,0.924642,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-01-26,0.922765,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-01-27,0.918442,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-01-28,0.917179,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-01-29,0.915751,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-02-01,0.91878,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-02-02,0.915835,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-02-03,0.914662,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-02-04,0.892379,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-02-05,0.892698,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-02-08,0.90082,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-02-09,0.889996,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-02-10,0.888336,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-02-11,0.88129,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-02-12,0.886918,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-02-15,0.894454,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-02-16,0.895576,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-02-17,0.897989,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-02-18,0.902201,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-02-19,0.901226,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-02-22,0.906947,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-02-23,0.908926,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-02-24,0.910664,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-02-25,0.906865,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-02-26,0.908595,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-02-29,0.918442,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-03-01,0.919794,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-03-02,0.92115,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-03-03,0.917347,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-03-04,0.911577,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-03-07,0.912992,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-03-08,0.906783,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-03-09,0.911328,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-03-10,0.921065,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-03-11,0.901713,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-03-14,0.899361,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-03-15,0.900171,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-03-16,0.903832,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-03-17,0.884095,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-03-18,0.886603,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-03-21,0.887233,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-03-22,0.891902,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-03-23,0.895175,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-03-24,0.896539,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-03-29,0.893336,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-03-30,0.88308,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-03-31,0.878349,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-04-01,0.874738,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-04-04,0.878735,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-04-05,0.87974,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-04-06,0.882145,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-04-07,0.879972,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-04-08,0.880049,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-04-11,0.877963,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-04-12,0.877501,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-04-13,0.885112,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-04-14,0.888731,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-04-15,0.886211,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-04-18,0.884486,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-04-19,0.881601,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-04-20,0.878812,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-04-21,0.880669,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-04-22,0.887863,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-04-25,0.887784,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-04-26,0.885975,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-04-27,0.884721,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-04-28,0.880437,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-04-29,0.876962,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-05-02,0.870095,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-05-03,0.864379,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-05-04,0.869187,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-05-05,0.874202,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-05-06,0.87512,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-05-09,0.877578,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-05-10,0.879121,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-05-11,0.876501,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-05-12,0.87804,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-05-13,0.881213,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-05-16,0.88308,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-05-17,0.883548,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-05-18,0.886603,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-05-19,0.893096,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-05-20,0.891345,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-05-23,0.891663,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-05-24,0.895415,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-05-25,0.897183,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-05-26,0.895415,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-05-27,0.895415,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-05-30,0.897747,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-05-31,0.896539,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-06-01,0.894935,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-06-02,0.893815,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-06-03,0.896539,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-06-06,0.881135,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-06-07,0.881213,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-06-08,0.878889,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-06-09,0.881601,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-06-10,0.884643,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-06-13,0.887469,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-06-14,0.890869,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-06-15,0.890472,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-06-16,0.894935,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-06-17,0.888573,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-06-20,0.882457,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-06-21,0.883861,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-06-22,0.886289,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-06-23,0.87804,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-06-24,0.903669,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-06-27,0.909256,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-06-28,0.903098,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-06-29,0.901713,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-06-30,0.900739,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-07-01,0.898069,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-07-04,0.897827,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-07-05,0.897183,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-07-06,0.903424,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-07-07,0.902527,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-07-08,0.903342,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-07-11,0.905059,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-07-12,0.901551,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-07-13,0.903179,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-07-14,0.896298,,A,F
"BIS,WS_XRU,1.0",D.XM.EUR.A,D,XM,EUR,A,2016-07-15,0.898634,,A,F
